conversation_id,customer_issue_text,final_resolution_text
2888314,@AmazonHelp I called your customer care number and even they are not sure where my package is. I don't care about inconvenience anymore. I want the package in my hand by the end of the day. Make it happen amazon,@133905 Let us look into this. Please provide your details here: https://t.co/beaaDm0muc and we'll assist you accordingly. ^SF
2929524,"Had read about the Give Back Box initiative a few years ago, is there anything like that in India? #AmazonIndia #recycling https://t.co/MPw1D42oYL","@810416 Currently, we don't have an announcement. Please stay tuned to our website for updates. ^AH"
2929489,@AmazonHelp Yes missed deliverey for today. Prime,"@810407 Oh dear! I'm sorry your package didn't arrive. Please take a moment to see if the tracking has been updated on the order. Also, did you receive an email stating there would be a delay? ^SP"
2930153,@118919 @AmazonHelp since more than 1 month I am struggling for my refund no help from customer service LET me know if I need to file complain against payment gateway,@810563 Twitter being a public platform we do not have access to your order details. Please reply to the email correspondence from our team and we'll be glad to help you. Thank you for understanding.
2927673,@AmazonHelp Ok I try,@130737 Sorry for the trouble while connecting with our support team. Please tell us about the error that you're getting while trying to connect. We are here to help. ^KK
2930144,"Yo, Michelle from @AmazonHelp customer support is the bomb.","@489620 Fantastic! Thanks so much for letting us know, I'm glad she was able to help! If you received a follow up e-mail, you can use the survey at the bottom to leave feedback directly for her. ^JN"
2929535,"@AmazonHelp The building is manned between 6am and 10pm, you claim to have attempted delivery twice now at 7pm and 8pm, therefore there were people here to take delivery! Yet email says ‘couldn’t leave unattended. I need it today so can you please make sure it arrives. No excuses",@810421 We want to make sure you get your order. Please let us know if it doesn't arrive by end of day today. ^CL
2882577,@AmazonHelp  https://t.co/t01NadrJ5L,@799757 The error message is due to the quantity limit on the product. You may write us at __email__ and our team will look into your request &amp; assist you accordingly. ^SF
2930084,"@AmazonHelp 3 of the books expected delivery date: Dec 4, all arrived today 29th!!!! I’m still waiting for the last one!!! Thanks 🤗",@810552 Glad to hear you got 3 of your books 📚😊 Let us know if you have any issues with the last one.^ES
2930047,@AmazonHelp I hv no time now to call u.... Just do the refund process.,@226055 This being a social platform we cannot arrange a call back to you. You can click on the link shared earlier by 'SI' &amp; can drop us an email too. We'll assist you with your concern. ^SF
2931432,When is the next sale for Y1? @115850 @160663,"@229890 The next sale for Redmi Y1 is on 6th December, 2017. For more updates please click here: https://t.co/icuBYK6fgv. ^AH"
2931407,@AmazonHelp Book was sold from amazon. Prime,@253807 You can visit the following page to see your return options: https://t.co/kQ7y90IIQK.^CN
2928988,@AmazonHelp  https://t.co/yGEsbsq5fg,@810296 Hi Amy. My apologies for this. What was the expected delivery date given at the time the order was placed? ^DC
2931292,"@AmazonHelp I believe dispatched and sold by amazon. I have already repurchased them at the higher price as I am needing them. 

Originally purchased them on the 24th but found out they were returned this morning. https://t.co/zzk68fYLX3","@810801 My apologies for this. As we're unable to access order/account details through social media, please get in touch with us via this link: https://t.co/JzP7hlA23B We'll be happy to investigate. ^DC"
2930636,"@AmazonHelp I did and the CSR did say they will look into the matter. However, I wasn’t provided a complaint number as the CSR said they will look into it internally.",@228319 Sorry about the stretch. May I know if you checked for any correspondence received from our support team here: https://t.co/DTSNmGldJf? ^BS
2932825,"@AmazonHelp @115850 @10911 I've cancelled an order (408-1462156-5625956) , its more than 4-5 business working days ,But the amount is still not CR. to my A/C.
Can u plz revert me the amount ASAP.","@811064 Apologies for the trouble caused by the order. Please connect with our support team here: https://t.co/2t6DQoUmNZ for further assistance on it. Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW"
2933636,"@117634 You have a paperwhite flaw. It is not possible to flip back from landscape to portrait. There is no menu point in my Kindle paperwhite EU L 2238.
PLease help!","@811216 Hi Mikael, sorry to hear that. You should be able to flp the screen, please try holding down the power button for 40 secs to restart the device. ^RS"
2933628,@115830 I ordered a parcel for “guaranteed delivery” on the 30th but I’ve just received an email saying it’s being delivered today. Nobody is at home to receive it today. They’re at home tomorrow. Hence why I selected “guaranteed delivery” for tomorrow. Have a word!,"@811213 Apologies for being early, if the driver cannot make the delivery it will be automatically attempted next day. Alternatively you may elect to have it delivered to a safe place or nominate a neighbour: https://t.co/o8WoIcI7x0. ^BD"
2933517,@244842 @115830 I have tried to go through passmyparcel as advised. It is lost in the system and they don’t respond. In desperation I have rung the shop and they have shown me the cctv of the box being collected...,"@811196 As we can't see your account here on Twitter, I would strongly suggest contacting us here: https://t.co/JzP7hlA23B so we can look into this for you.^MA"
2934378,@AmazonHelp Fulfilled by Amazon,@794314 Which carrier was your order dispatched with? ^BZ
2935201,@115821 😂 how tf are y'all gonna post a FAKE ass review using my name on a product I've never used or bought? 😂 y'all full of shit lmao https://t.co/vMYrZ9FOnx,"@781067 Sorry to hear that. Without revealing any personal information, can you tell me a bit more about the issue?^TI"
2934385,@AmazonHelp 24 hours ?? is this how @115850 wallet going to compete with other wallets which do instant transactions. More than 2 hours for me so far.,"@811372 24 hours is the maximum time allotted for the wallet balance to update. In case of any discrepancy, you can connect with our support team here : https://t.co/R3EfhzgU8B. ^CB"
2932752,@AmazonHelp the Amazon shopping app,"@118118 This might be a connectivity issue, Mathews. Could you please confirm checking the connectivity? ^RI"
2935098,@AmazonHelp Amazon Shipping,"@295030 This order can leave the carrier warehouse at any point today. If you do not have it by 8pm, please let us know.^BZ"
2934412,@AmazonHelp I know it’s a privacy breach to put my email here but here it is __email__ . I swear I haven’t got any email in this.,"@811376 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. 2/2 ^BV"
2931894,@AmazonHelp Yes a tcl p55 607 tv. From https://t.co/PvniwXOXEK llc. Very bad service. Bait and switch,@810908 Has the delivery estimate changed since you received the confirmation email? ^BD
2935914,@115821 how is this prime 2 day shipping?  Now will be late for my Mom’s birthday and she’ll probably never forgive me. https://t.co/96G6L4Ha7w,"@811668 Hi, really sorry to hear this. With Black Friday and Cyber Monday deals week some orders are taking a little longer than usual.^BZ"
2935841,dear @115850 when will you launch great amazon pantry service in Lucknow.,@351686 Currently we have no announcement made on it. Please stay tuned to our website for an update on it. ^RW
2934443,"@AmazonHelp Ordered Hue bundle deal on Black Friday; received email saying you won't fulfil it &amp; suggesting I should pay 2x more for (near identical) ""new edition"".   

You should honour the discount or other way of fulfilling order on similar item.

Cust service response made no sense. 1/2","@811378 Hi, sorry to hear of your order issues. Did you receive an email saying there was payment issues for this order?^ES"
2934331,"@AmazonHelp Yep, how else would I know it's coming today. I just emailed them and they paid no attention so is there really any point.","@136743 If you would like, you can use the link provided by my colleague to request for your order to be rescheduled for tomorrow. Just to note, we will attempt any delivery every day for 3 days until it is returned for a refund.^GA"
2902582,@AmazonHelp No vinay has sorted it. Thanks,"@803933 That's good to hear, thanks for the update. ^JJ"
2937518,"@AmazonHelp  given me customer care number.

.","@145396 Hi Yusuf, can I ask which Amazon site you are trying to get in touch with (.com / .co.uk / .in / etc)?^TI"
2937453,"Pathetic customer care service from @115850 ! Absolutely pathetic! I have to rethink for next buy from this website. I m worried, if my product has been compromised! Seems @118702 is better. Min they share runner’s no.",@810923 I get you being upset. Could you please elaborate the issue you're facing so that we can assist you accordingly? ^MN
2937423,@AmazonHelp Both links take me to orders but I still can’t tell which is delayed.,"@358702 Hi, Jo! When you click on the link in the original message sent, it should take you directly to the order that is delayed. If you use the link we provided, it will show you all your orders, and then you would use the Track Package option to find the delayed one. ^SP"
2928384,@811999 @115850 In this case there were two simple mistakes that combined to create a bad experience. 1. Courier delivered to some random place. 2. The first agent promised that it will be fixed in 24hrs which never happened.,@175400 I get your disappointment. We'll follow up with your concern and update you regarding the same. ^SG
2937377,@AmazonHelp One day,@811994 Have you checked your spam and junk folders for a reply? Sometimes e-mails can accidentally be routed to those folders. ^TH
2937435,"@AmazonHelp Unfortunately your recent order(s), including (x) could not be processed. If you would still like to receive the item(s), we ask that you place a new order. This was the email","@584480 I'm terribly sorry for your experience, Sujit. Occasionally unforeseen circumstances may occur, and once an order is canceled we do not have a way of reinstating that order. I suggest placing another order if you have the time. ^VF"
2938317,"I'm so closing my Amazon prime now.  Waited 4 days for a prime item to be told sorry its going to take ""1 or 2"" extra days. Cancel it and you're still keeping my money... illegally... @115830 you really lost the plot this year.",@264522 Sorry to hear you have not received your order. Were you advised that the order has been cancelled?^ES
2710381,"@AmazonHelp Hi, can you let me know when I will be receiving a response please?","@761046 Hi, this is being looked into. You should receive an update soon.^ES"
2938277,"God damn @115830 driver!! Rang me, I give clear directions, he just clicks cannot deliver. What a waste of my time. Pisses me right off using Amazin","@653645 Apologies, Andy. Is your parcel due for delivery today? What is the current status on the tracking?^CN"
2939244,@115850 any update. Will it arrive today? https://t.co/IBb5QZFX9u,"@338752 We delivery packages till 8PM. As the order is out for delivery, suggest you to wait till the end of the day. Rest assured the order will be delivered. Please don’t provide your order details as we consider them to be personal info. Our page is visible to public. ^SG"
2939165,@115850  2 mins from w.e.h and y u ppl have to call for...please dnt gv shits excuse the thing is that the time is over and ur delivery guys won't deliver now..you made my plan spoiled I need it today itself..dnt take my curse idiots,@133245 We've responded to your query here: https://t.co/aaV9XIj5ye. Kindly check. ^HS
2939144,"@AmazonHelp On the phone with customer svc now! She's been in the hospital, now rehab so I've been checking her accounts. Someone apparently went in and changed the email on her account (!!) Now worried someone will charge her card! Hoping we can put a stop to it now! :)","@812369 Please keep us updated and let us know if you have any further issues, Jess! ^VF"
2940219,@AmazonHelp hi. I have ordered an item with was split into 2 deliveries. I seem to have been charged once for the full cost of the item and then a second charge for the second part of the delivery.,"@812614 We're here to help any way we can, James! The first charge, for the full amount, may be an authorisation. We don't charge until the item ships. Are you showing a description for the charge? ^AL"
2940288,@115830 some great overkill on the boxing and packaging! Kinda got my hopes up it would be something amazing! https://t.co/baoRc4TRfR,@812628 Sorry for any troubles caused! You can leave your feedback for the packaging of this order here: https://t.co/YsujUWLJtP ^TH
2925526,@AmazonHelp This is what is says now so I do not know when I am supposed to get this package https://t.co/ztrlErkzFn,"@809469 Apologies Allie. As we cannot access account info here, please get in touch - https://t.co/hApLpMlfHN we'll be happy to loo k into your order in more detail. Please keep us posted. ^TP"
2940215,"So @122232, you've had a failed attempt at the delivery of my @115830 parcel to my local @Sainsburys store. Was there nobody in? Hope you left a card. Perhaps you can send a photo of the front door to confirm","@812613 Sorry to hear that, Kevin. Can I ask what the latest tracking update has been? You can check here: https://t.co/aaDyEz1VgE ^TI"
2939191,"@AmazonHelp It was the launch of OnePlus 5T. The 1st launch on 21st November. The order # 
404-4976488-0779516","@812377 Thank you for confirming. Please share your details here https://t.co/GIJyeYqKE0, we will assist you accordingly. 
Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^MD"
2933616,"@AmazonHelp Hmm, it seems that I don't have that option. What now? https://t.co/c6j9XTQ2tz","@299185 Oh no, this was a fail from our side. And it’s not even Monday 😅 Sorry for the misinformation, “Share benefits” is currently not available for Belgian customers. Can I give you one last link so we can surprise you better than this? https://t.co/br7bhrlJn8 ^AW"
2942098,"@AmazonHelp Hey Amazon, You notify us that our parcel has been received but we haven't got anything. DHL forwards us to the Cyprus Post who has nothing registered. What to do now? Best regards Hartmut","@812855 Greetings, Harmut! Let's look into the current status of your package a bit further. What is the tracking information showing when you check?  You can use this link to find out:  https://t.co/aaDyEz1VgE ^MW"
2942045,@AmazonHelp @812846 My husband assumes that everything I buy is gf because it 99% is (unless I make a mistake) and fed it to our kids for the past two days. Please @AmazonHelp just remove that cereal from the search.,"@331536 Hello Katie, sorry to hear that. Can I ask that you please complete the following form: https://t.co/R55eEQwSEs so that we can have a specialist take a look in to this? ^TI"
2942062,"@115850 please improve packaging. Raised a complaint for my last order also. This time also the liquid was leaked. Comparatively lesser than the last order. If no improvement in packaging, I should stop buying. https://t.co/4JoN6Fex37",@308850 Thanks for taking time out and sharing your valuable feedback. Kindly share packaging feedback here: https://t.co/UaVwO3bqqo so we can improve accordingly. ^RB
2940168,"@AmazonHelp Signalé par téléphone  à @115821 qui est intervenu auprès de @132988 
Confirmation par mail.","@812607 D'accord, donc la situation a bien été prise en charge ? ^AR"
2938385,"@AmazonHelp Yes, I contacted them. Agree to this that you didxit purposely.
:(","@812199 Apologies for the experience with your latest order, Shubham. Kindly fill in your details here: https://t.co/beaaDm0muc and we’ll contact you soon. ^MN"
2934497,@AmazonHelp there is no way that's getting here by Fri. its already Thur and it hasn't been shipped. maybe i should just cancel the #AmazonPrime,"@741193 Hey, since today is only Wednesday, your parcel seems to be progressing fine and will be shipped on time for delivery on Friday.^MA"
2941929,"@AmazonHelp I’m not going through this again speak to Naomi, tacsi sieeda and everyone under your department becaus my boyfriend and I are sick and tired of discussing this when we should be more excited to see each other soon and instead delay with everyone with no results",@202067 We're terribly sorry for the inconvenience! We'd still like to help! What info or options were we able to provide when you reached out? ^JO
2943143,"@AmazonHelp Hi, I just noticed a transaction on my Credit Card for €10.59. I have no order recently amounting to this amount. How can I find out what this was for?","@813103 We're here to help any way we can! I'm sorry for the unexpected charge. Just to clarify, are you showing a description of the charge on your statement? ^AL"
2943134,My address is not working for amazon prime.,"@813102 Sorry to hear that. Without providing any personal information, can you tell me a bit more about the issue?^TI"
2943173,@AmazonHelp Hi there. It was through Amazon. Will I open a ticket with customer support?,@813108 I'm sorry for the damaged delivery. We want to be sure you are receiving your parcels in the condition they are expected. Please reach out to us directly here so that we can take a look into this for you: https://t.co/JzP7hlA23B We'd like to help! ^ZW
2944371,@115830 #amazon just been told by neighbour driver has wedged delivery in door handle and pierced packing. When preferred drop off was 10 feet away. Anyone could of taken it.....,@813369 Oh no! I'm sorry for the troubles with this delivery. We would like to look into this in real time with you. Please reach out to us here: https://t.co/JzP7hlA23B. ^AL
2942013,"@AmazonHelp That's a super-complicated way of solving a simple problem. Is there any cooling period after which I can place an order for Moto G5s plus in amazon, @951 ? @8850 FYI.","@285797 I'm sorry but as informed, the quantity limit for Moto G5s Plus is one per customer and there is no cool down period after which you can place the order again. ^AM"
2944400,i’m annoyed bc i pay for @115821 prime every month so that i can get my stuff in like 2 days give or take (i get it’ll take a little long sometimes) buT ITS BEEN 5 DAYS and i’m mad now,@813374 We'd like to try to help! Have we missed our mark? ^CO
2943201,@AmazonHelp yup was supposed to arrive yesterday and now its tomorrow.  Just had a friend tell me that her package was supposed to arrive on Sunday and she still hasnt received it!,"@226477 Please let us know if it doesn't arrive by the new delivery date! We want to be sure you receive it, Ron! ^MT"
2939270,"@AmazonHelp That it was delivered to my reception. Reception do not accept deliveries at my office. The contact name on the tracking does not exist in our post room or reception either.
Was advised it has been delivered and that's that.","@387200 I'm sorry you're having trouble finding your delivery. We want to help resolve this for you. Please fill out your details to have someone contact you, https://t.co/qB9PSBnjt0

-Rod"
2944326,"In less than a week @115821 has lost a package, delayed two Prime packages by 5 days, and damaged a package of mine.

#tistheseason","@491261 Oh no! I'm so sorry, this is not the delivery experience we strive for! Have you been able to discuss this with us regarding the lost and damaged packages so that we can give you options? If not, please reach us via phone or chat: https://t.co/hApLpMlfHN ^DJ"""
2944289,@AmazonHelp My delivery date is the 4th. My tracking on the site said it’ll ship the 28th.,@813357 Thanks for letting us know. There are a select few of items that are only able to ship Standard Shipping. The date provided at checkout will be the date we aim to meet. Please keep us posted! ^JO
2940237,@AmazonHelp https://t.co/MdacUC8GyO,@812618 Gotcha. To the right of the image is the indication it will not come boxed unless you use the option at check out. But we want to make sure this feedback is escalated to the appropriate team about this item. Please provide it here: https://t.co/Bcc52HtRhz ^MJ
2945526,"@AmazonHelp  why is it such a nightmare finding someone to help with amazon? Have followed all instructions to delete items off kindle and ""permanently delete button is greyed out"". #humanplease .thanks",@672308 I'm sorry about the trouble you're having! We're here to help! Could you please tell us what it is that you're trying to delete from your device? ^SW
2945543,It's been a week and I still haven't received my copy of Xanathars guide to everything that I per-ordered from @115830 Not happy!,@813628 I'm so sorry to hear your order hasn't shipped yet. Did you qualify for release day delivery? You can find out more about that here: https://t.co/6f44QVpyvp ^VF
2935150,"@AmazonHelp The order is showing as cancelled which I was told was due to it being out of stock. It’s definitely still in stock and available, discount no longer applied..",@811520 I'm sorry for all the troubles regarding this order. I would like someone from our Social Media team to look into this for you. You can reach out to us here: https://t.co/l3hkeujKSZ. ^AL
2944227,@AmazonHelp Ive been pn phone for over 40 minutes and all i got was the same rubbish we haven't received a payment for it but ive spole to my bank and its gone!!,"@813346 I'm sorry you've been on the phone so long! Your card is only charged when the shipment dispatches. Meaning, if half of the order has not been dispatched, you are only seeing an authorisation for that amount to make sure the funds are there. ^VF"
2946972,"@115821 why do I pay $$$ to you guys every year for prime to have free 2 day shipping, TO NEVER GET 2 DAY SHIPPING FOR ANYTHING ANYMORE 😡😡😡",@813948 Oh no! Some items may require additional processing time. Are the items missing the estimated delivery date provided at checkout? ^JO
2945488,@AmazonHelp  https://t.co/p22Rurx8hS,"@807850 Hi, apologies, did the agent say that it was an authorization rather than a charge: https://t.co/lA6Vt72XOx? ^JJ"
2946941,"Amazon sent my copy...then it was lost. Fucked up, huh? https://t.co/hfeprydeMA","@813941 Sorry to hear that, Debra. Can I ask if you've been advised of your refund or replacement options?^TI"
2946865,"@AmazonHelp I've called the carrier in the past, they always promise to investigate, but nothing ever happens. EVER. Do you need the order and shipping number to check into it further?","@813931 We're unable to view your account details via Twitter, but we'd like to look into this for you. When you have a moment, please contact us here: https://t.co/hApLpMlfHN ^RA"
2946839,"@115821 Yes, I received a update this morning that there has been a delay in delivery from the carrier, UPS. It was listed as out for delivery, but now is delayed?? No reason for delay given https://t.co/ZGdbmHfqua","@136747 The tracking information will update to show the most current status. Sometimes reasons for delays are communicated in the tracking details, but other times they will not appear. ^MG"
2946819,When you realized something you ordered off @115821 Prime is going to take more than 2 days https://t.co/c9y6IoMrqb,"@327524 Hi, it's always our aim to get parcels to our customers as quick as we can. Following Black Friday and Cyber Monday deals week, some parcels are taking a bit longer than usual. Sorry for the inconvenience.^BZ"
2948199,@115821 can deliver on 11/14 and 11/17 and 11/22 but suddenly on 11/28 the address is undeliverable.,@813621 Oh no!  Which carrier was unable to deliver? You can check here: https://t.co/Y5jpI9gRhE ^JO
2948196,"@115830 hello, how do you find out how much is in your digital benefit pot? I often select no rush delivery to get the £1 benefit but can never work out how to find out my balance :) thanks!","@814239 Hello, Alice! You can check your digital credit balance using the instructions here: https://t.co/ZDF4y3Roet ^GS"
2875072,"@AmazonHelp Any clue when that might be? It has been 48 hours, and a reasonable person might think that was an excessive delay for in-stock items to be shipped.",@798160 We're unable to provide an exact time frame for shipping. We'll make sure your order is shipped to arrive by 8PM Thursday night. Please keep an eye on your inbox for a shipping notification. ^RA
2948178,@115821 Its says my package was delivered but it hasnt been,"@814234 I'm sorry you don't have your package, Hero! Please give these steps a try: https://t.co/GmDjuh55FG, and keep us updated on the outcome. ^WJ"
2946827,"@AmazonHelp The window on the delivery began today. However, since the shipper has no idea where the package is, I feel like requesting information isn’t out of line.",@248155 I apologize for the delay. Keep us updated on the arrival! ^SC
2948147,@115821 this becoming a weekly occurrence at my building; packages just left in the entrance area not being deliverered to the actual suite # on the package. ANYONE could take these. Terrible way to do business. https://t.co/N1BsHRzih5,@814227 So sorry to hear about the repeat delivery issue! Can you let us know who the carrier was for these packages? You can check in your orders here: https://t.co/Y5jpI9gRhE ^GS
2948122,"@115850 order id 405-2077290-4740348 &amp; 405-3534860-1406712 (22.11.2017),,poor product..Seems @113112  delivered half filled kits/product
Awful experience.. Pathetic..
Kindly acknowledge

@118702 @4030 are much better https://t.co/V97KP6XNs7","@814220 I'm sorry to know about the order issues; have you reported this to our team here: https://t.co/T6y6Xlutbs? Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^VN"
2946887,"@AmazonHelp no. there was no date as it is out of stock but no one notified me. if I didn't contact you, I would never have known. not cool.",@813934 Have you received any insight on the order when speaking to customer service? Any options provided? We're here to help! ^MH
2948108,@AmazonHelp Yes of course I know the unattended delivery preference. Mine is with my neighbor!,"@814216 Thanks for that information, Claire. If you'd like to provide carrier feedback, please visit us here: https://t.co/JzP7hlA23B ^RB"
2948060,Not impressed with @115830 leaving my parcel in plain view by my front door. I was in all day!,"@444029 Truly sorry to hear you've had this delivery experience, Chis! Have you had the chance to report this to us directly, via phone/chat? With Twitter, we have no account access. You can reach out here: https://t.co/JzP7hlA23B ^JE"
2949516,"#WednesdayWisdom Amazon employees are the ones stealing packages, I believe, from what I have witnessed. How else would they know what house to steal from? https://t.co/EzyJG2hGGb","@814553 We certainly don't want you to be out of any packages you've ordered, Greggor. Are you having trouble receiving your deliveries? Please let us know. ^FD"
2949511,"@AmazonHelp Everything in the box was destroyed by a broken bottle of laundry detergent. I cannot return any of it, I just need a complete replacement of the entire shipment. How do I do this? https://t.co/W8cOZFENqE","@814552 I'm so sorry to see your order arrived like this, Noel! That's definitely not the service we strive to provide. We'd like to take a look into this and available options with you directly. At your convenience, please reach out to us here: https://t.co/hApLpMlfHN ^TH"
2949503,Ever since @115821 decided to switch to their own drivers they’ve been delaying most of my packages. What’s the point of paying for Prime when they can’t meet the expected date??? https://t.co/zIwcO40AON,"@814550 Hi there, I'm sorry to hear you're having trouble with your delivery. Is there a recent order you are waiting on? 

-RD"
2946790,"@AmazonHelp :). Email has been sent out, waiting for the support reply!",@207057 Thanks for the update. Keep us posted on the reply.  ^CO
2950756,@AmazonHelp i ordered a macbook for someone off of amazon prime that was GUARANTEED to come in today i check it today and it has been rescheduled why would you even guarantee it then ???,"@814854 Oh no! I'm sorry for the delay in delivery! Just to clarify, have you received a new delivery date? ^AL"
2950731,https://t.co/U8lZZKesKb @115830  HI CAN PLEASE LOOK AT THIS LINK AS I WOULD LIKE TO KNOW CAN YOU GET THESES IN SO I CAN ORDER ONE PLEASE @115821.COM HAD SOME BUT SOLD OUT THERE CALLED OUTERNET LIGHTHOUSE SATELLITE RECEIVERS I WOULD BE HONNORED IF YOU COULD TWEET ME BACK THANK U,"@814849 I'm sorry, Outernet Satellites aren't currently available on our website. We're unable to provide any insight into future availability. Please keep checking our website for updates. ^RA"
2950682,@115850 @AmazonHelp Disgusted with Amazon for sending a torn book which they tried to patch up with sticker. I an not taking the trouble to go through the return process at all . Let's see what you do as a reaction to such substandard service https://t.co/Xl1x7wSfby,"@814842 Please don't provide your order tracking details, we consider it personal information. Our Twitter page is visible to public.^VN"
2946755,@AmazonHelp Le premier était via la poste et le second c'est un suivi via chronopost,@__WAT__ Je suis sincèrement désolée pour cela. Je transmets votre commentaire au service qui se charge des transporteurs. ^SB
2941962,@AmazonHelp Done,@667435 Thanks for confirming; we're working to sort this soon for you. We'll be sure to reach out to with an update at the earliest. ^VN
2952356,"Amazon sold me a thing on Cyber Monday for $23.99 and then I got an email last night saying my order was cancelled for ""lack of availability"". I go back to Amazon and there it is listed again for $48.49.

Did @115821 really just cancel my order and list the same item for more $$?",@815207 I'm sorry for the poor experience. Is the higher priced listing shipped and sold by the same source as your original order? ^MG
2952346,"Hey @115821 there is a bug in your iOS app. If you are attempting to return an item, and you want to add more items to the return, if you tap “show more” on the more items list, there is no way to get back to the return process.","@119409 Thank you for making us aware of this, sorry for any inconvenience! As a work-around, you may also use this link to access our Returns Center from the web browser: https://t.co/pOKHqOQHIu ^JE"
2950711,@AmazonHelp You sure have. Both of my packages have been rescheduled. How is 2 day shipping Thursday to Thursday? Shouldn't even be Thursday to Wed.,"@795387 If your order doesn't arrive by 8pm tomorrow, or if you prefer direct order assistance, please phone or chat with us here: https://t.co/hApLpMlfHN ^AN"
2952325,@115821 thank you again for your great customer service.  Had a charge for a subscription that was wrong and got a full refund from csr avanash.,@528559 I'm so glad to hear that you were refunded for this charge! Feel free to leave some good vibes in the email Avanash sent! Thanks! ^FR
2952323,@AmazonHelp They never on time then UPS ^VS,"@125005 If your order doesn't arrive by tonight, please reach out to us by phone at this link here: https://t.co/hApLpMlfHN ^VS"
2952288,"so yet again @115830 are screwing me over £200+ worth of goods supposedly delivered, I checked all around the house, with 8 neighbours. No one knows anything. Just a shambles of a service.",@669873  I'm sorry for the frustration this has caused! We want to help and look into the situation with you. Please use the following link to contact us via phone or chat so we can best assist you: https://t.co/JzP7hlA23B ^MW
2952285,What I ordered vs what it came in. Literally a tiny fob watch. Slow clap @115830 You're wrong for the #environment. Do better! But thanks for making it recyclable at least. #Sustainability #overpackaging #dobetter https://t.co/VzJx2LmvhC,@355738 We're always looking for ways to improve. Please leave feedback for our Packing team by following these steps: https://t.co/H6bEhn5DnH ^RA
2952283,@AmazonHelp how does it take a week to prepare something for shipping!!!,"@815195 I definitely understand your frustration. We are here to help! Some items require more time for processing. After we dispatch, they will be delivered to you within two days. Would you mind sending the link to this item on the website? ^SC"
2952272,"@AmazonHelp Says it was delivered 11/21 but the gag is, I did not see that package in front of my door and neither did my neighbors",@815191 That's not good! We'd like to go over available options with you. Please reach out to us via phone or chat here: https://t.co/hApLpMlfHN ^KP
2952197,@AmazonHelp Yes it does show out for delivery right now ^RO,"@125005 We expect your item to arrive by the delivery date given. This can be until the 8 PM cutoff time. 

-Victoria S."
2952184,@115821 @AmazonHelp how come an item I ordered through amazon prime on Monday and is coming on Thursday and not Wednesday ?,@815174 We aim to meet the delivery date given in checkout. Our shipping speed starts when the item ships. You can learn more here: https://t.co/zjwihfHxMD ^KN
2953739,@AmazonHelp hi it is necessary to tweet when ever we participate in Amazon contest?,@815529 It depends on the contest in which you're participating. Request you to check the terms and conditions of the respective contest. ^MO
2953658,"Gee Amazon. Don't get me all excited that my order is ""out for delivery"" 1 day after ordering it, when it's still waiting to be picked up in New Jersey.","@815513 Oh dear, that sounds like a mis-scan! Are we still on track to deliver on the date from your order confirmation email? ^SP"
2953639,WTF! There was someone home and it was raining. 😡 @2600 @132743 https://t.co/dqvMtSyycf,"@815511 Hi Anne, We unfortunately don't have access to customer accounts over Twitter. Please reach out to us here so we can look into this further with you.
^SA"
2954487,@AmazonHelp https://t.co/NbACMNSKOe,"@389482 Hi, Niall! We're unable to access your account via Twitter. You can view current information about your orders by going here: https://t.co/aaDyEz1VgE ^RB"
2954445,Isn’t it annoying when you’re an amazon prime member but guaranteed delivery is technically 3 days later instead of 2? 🙄 @115821  @117795,"@557737 So sorry for any inconvenience! Two-Day shipping guarantees that once your order leaves our facility, it'll be on the road for two days before it gets to you, but doesn't account for processing time. More info here: https://t.co/T0KHTrtvGM ^BL"
2950827,"@AmazonHelp I have written a LONG Story on the link, please solve my problem at the earliest!!",@814865 Thanks for the confirmation. We'll check the details and will get back to you with an update soon. Appreciate your understanding. ^SD
2956077,Customer Service FAIL! @115821 @1016 Agents still cannot resolve an issue after almost an hr. of trying to explain. They deleted all my credit card methods and didnt even know that the 2 accounts were linked,"@815985 I'm sorry for the frustration! To clarify, were you able to reach Audible support? They're in the best position to assist with Audible charges. ^SJ"
2954291,"@AmazonHelp Yes, some of my stuff has also been delivered dented on the inside.",@815650 I understand the frustration! Could you tell us who the carrier is? It will be shown in your tracking info here: https://t.co/Y5jpI9gRhE ^AR
2956002,I ordered 2 tiny batteries for my car remote controls from @115830 The packaging they came in is surely the most wasteful and ridiculous EVER https://t.co/8h8SKdCjfH,"@815973 You're right, that's excessive. Please take a few minutes to provide your feedback on this packaging, here: https://t.co/zJoTODnEa2  The more feedback we receive, the less likely this is to happen in the future! Thank you!  ^SP"
2956069,@AmazonHelp Oh Dear I called Amazon services and still got no luck . I'm still getting the assurances.,@815982 I'd be glad to help you with the return pickup issue you're facing. Please share your details here: https://t.co/beaaDm0muc and I'll contact you at the earliest. ^SM
2950798,"@814867 @AmazonHelp Finally turned up at 6:15pm - so I waited in all day for nothing, all it said on the site was Amazon Logistics and was a plain white van, with standard 3 - 4 day delivery I get stuff before 2pm, with ""Prime"" its a crapshot",@814860 I'm sorry your order arrived late! We're still available to address this concern with you from the link provided by AC. ^SJ
